Proveedor,Texto breve material,Material,CEDIS MOTOS,Centro,SUCURSAL,Año,Mes,Día,Suma de Cantidad
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1760,MACROPAY VERACRUZ CD ISLA RAUL SANDOVAL,2026,junio,20,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1796,MACROPAY COATZACOALCOS JUAREZ MOTOS,2026,marzo,21,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1802,MACROPAY CARDENAS PORTALES CENTRO,2026,junio,16,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1811,MACROPAY CD DEL CARMEN CALLE 22 MOTOS,2026,marzo,24,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,2026,marzo,4,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1860,MACROPAY JUAN RODRIGUEZ VER CENTRO,2026,marzo,17,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,2026,enero,2,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1875,MACROPAY TUX MOTOS NOVENA SUR,2026,abril,15,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1901,MACROPAY MACUSPANA MOTOS,2026,febrero,20,1
BODESA,"MOTO BDS STARK 250CC, GRIS",108726002,CEDIS TAB PXGL,1901,MACROPAY MACUSPANA MOTOS,2026,abril,4,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1136,MACROPAY TEHUACAN 1 SUR,2026,mayo,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1153,MACROPAY OAX ALDAMA,2026,marzo,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1153,MACROPAY OAX ALDAMA,2026,junio,20,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1159,MACROPAY TEXMELUCAN GRAN PLAZA L9,2026,abril,9,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1169,MACROPAY ATLIXCO 3 SUR 318B,2026,agosto,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1233,MACROPAY HUEJOTZINGO CARLOS B ZETINA,2026,febrero,21,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1240,MACROPAY TIZAYUCA BULEVAR,2026,junio,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1250,MACROPAY TULANCINGO CUAHUTEMOC L6,2026,enero,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1258,MACROPAY TEZONTEPEC ALLENDE,2026,marzo,29,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1282,MACROPAY TEPATEPEC ZAPATA,2026,mayo,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1300,MACROPAY METZTITLÁN ISAAC PIÑA,2026,enero,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1301,MACROPAY CHIMALHUACAN PLAZA L48,2026,mayo,7,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1308,MACROPAY ZINACANTEPEC PLAZA MÍA L15,2026,junio,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1312,MACROPAY HUEJUTLA CARRETERA L3,2026,abril,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1312,MACROPAY HUEJUTLA CARRETERA L3,2026,junio,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1366,MACROPAY APAN REFORMA,2026,junio,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1417,MACROPAY PUE PLAZA CENTRO SUR LD1,2026,mayo,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1445,MACROPAY ORIZATLAN GUSTAVO ARVIZU,2026,junio,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1453,MACROPAY PACHUCA ZARAGOZA 100-B,2026,mayo,5,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1555,MACROPAY IZUCAR PLAZA L6,2026,julio,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1704,MACROPAY MOR ZAPATA AV. NO REELECCIÓN,2026,enero,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,2026,enero,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,2026,marzo,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1721,MACROPAY VERACRUZ AV MATAMOROS NORTE,2026,mayo,24,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1725,MACROPAY TOLUCA MIGUEL HIDALGO,2026,abril,17,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1739,MACROPAY MOR PUENTE DE IXTLA,2026,marzo,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1747,MACROPAY TOLUCA HIDALGO MOTOS,2026,marzo,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1747,MACROPAY TOLUCA HIDALGO MOTOS,2026,julio,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1769,MACROPAY HUAMANTLA MORELOS PTE,2026,mayo,20,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,2026,enero,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1774,MACROPAY TEXMELUCAN CENTRO 2,2026,abril,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1778,MACROPAY RAFAEL LARA GRAJALES CENTRO,2026,febrero,10,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1779,MACROPAY HUAJUAPAN CENTRO,2026,junio,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1779,MACROPAY HUAJUAPAN CENTRO,2026,junio,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1831,MACROPAY TUXPAN CENTRO JUAREZ,2026,mayo,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1846,MACROPAY ZIMATLAN CENTRO,2026,enero,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1847,MACROPAY ATLIXCO MOTOS 3 SUR,2026,junio,8,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,2026,febrero,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,2026,marzo,12,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1883,MACROPAY VER CENTRO HIDALGO,2026,abril,1,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1897,MACROPAY VER CENTRO INDEPENDENCIA,2026,marzo,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,2026,abril,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CDMX,1906,MACROPAY CIUDAD CARDEL CENTRO,2026,junio,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1826,MACROPAY MAZATLAN PLAZA ACAYA L7E,2026,julio,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,2026,febrero,20,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,2026,marzo,7,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,2026,mayo,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1848,MACROPAY CULIACAN EXPLANADA L33A,2026,julio,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1852,MACROPAY LOS MOCHIS CENTRO,2026,mayo,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1864,MACROPAY DURANGO CENTRO B JUAREZ,2026,mayo,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1865,MACROPAY DURANGO CENTRO,2026,marzo,7,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1865,MACROPAY DURANGO CENTRO,2026,julio,24,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1882,MACROPAY GUAYMAS CENTRO 112,2026,mayo,24,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1882,MACROPAY GUAYMAS CENTRO 112,2026,junio,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1911,MACROPAY HERMOSILLO CENTRO NORIEGA,2026,marzo,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS CULIACAN,1911,MACROPAY HERMOSILLO CENTRO NORIEGA,2026,junio,9,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1521,MACROPAY JAL TONALA JAVIER MINA,2026,marzo,1,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1804,MACROPAY LA PIEDAD CENTRO,2026,julio,17,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1812,MACROPAY MICH LAZARO CARDENAS CENTRO,2026,abril,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1812,MACROPAY MICH LAZARO CARDENAS CENTRO,2026,julio,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,2026,febrero,8,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,2026,marzo,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,2026,marzo,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1832,MACROPAY APATZINGAN CENTRO ANDRADE,2026,julio,19,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS GDL,1905,MACROPAY GDL EL FRESNO,2026,julio,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1010,MACROPAY MID PLAZA DORADA 3,2026,mayo,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1036,MACROPAY CHT HEROES 109,2026,marzo,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1045,MACROPAY TICUL CALLE 26,2026,enero,19,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1045,MACROPAY TICUL CALLE 26,2026,febrero,21,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1046,MACROPAY TICUL CALLE 23,2026,julio,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1048,MACROPAY OXKUTZCAB CALLE 48,2026,enero,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1054,MACROPAY CENOTILLO CALLE 19,2026,enero,9,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1071,MACROPAY CUN PLAZA 2000 PB,2026,febrero,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1071,MACROPAY CUN PLAZA 2000 PB,2026,mayo,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1071,MACROPAY CUN PLAZA 2000 PB,2026,junio,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1071,MACROPAY CUN PLAZA 2000 PB,2026,julio,1,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1074,MACROPAY MID MONTEPIO,2026,marzo,11,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1079,MACROPAY CUN ARCO NORTE,2026,abril,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1079,MACROPAY CUN ARCO NORTE,2026,julio,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1100,MACROPAY MID MOTOS CALLE 56,2026,marzo,8,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1101,MACROPAY TULUM ORION,2026,febrero,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1102,MACROPAY CHT AMERICAS L67,2026,abril,12,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1423,MACROPAY CUN SORIANA NICHUPTE L18,2026,mayo,29,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1427,MACROPAY LEONA VICARIO CTRA FEDERAL,2026,marzo,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1427,MACROPAY LEONA VICARIO CTRA FEDERAL,2026,mayo,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1427,MACROPAY LEONA VICARIO CTRA FEDERAL,2026,junio,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1427,MACROPAY LEONA VICARIO CTRA FEDERAL,2026,junio,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1621,MACROPAY CUN CRUCERO,2026,julio,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1732,MACROPAY CUN AMERICAS L 48,2026,enero,5,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1732,MACROPAY CUN AMERICAS L 48,2026,marzo,4,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,2026,enero,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,2026,marzo,31,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1738,MACROPAY CHT MOTOS OTHON,2026,mayo,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1748,MACROPAY VALLADOLID MOTOS CALLE 39,2026,marzo,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,enero,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,enero,13,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,enero,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,abril,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,mayo,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,julio,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1752,MACROPAY CUN PLAZA HEROES MOTOS,2026,julio,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1754,MACROPAY CAMPECHE CALLE 53 CATEDRAL,2026,mayo,17,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,2026,febrero,1,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,2026,marzo,13,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1797,MACROPAY ESCARCEGA J SIERRA MOTOS,2026,julio,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1844,MACROPAY TULUM ARRICE MOTOS,2026,enero,5,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1844,MACROPAY TULUM ARRICE MOTOS,2026,enero,18,2
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1844,MACROPAY TULUM ARRICE MOTOS,2026,junio,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,2026,mayo,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1877,MACROPAY CUN CHEDRAUI MUNDO MAYA,2026,mayo,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,2026,marzo,19,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1909,MACROPAY PLAYA AV JUAREZ PLUS,2026,junio,9,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,1934,MACROPAY PROGRESO MOTOS CALLE 27,2026,abril,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS MID,2001,MACROPAY CUN GRAN PLAZA L22,2026,febrero,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1585,MACROPAY CADEREYTA SORIANA LD5,2026,marzo,7,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1585,MACROPAY CADEREYTA SORIANA LD5,2026,marzo,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1585,MACROPAY CADEREYTA SORIANA LD5,2026,abril,17,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1588,MACROPAY REYNOSA SORIANA RIBEREÑA,2026,marzo,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1588,MACROPAY REYNOSA SORIANA RIBEREÑA,2026,mayo,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1635,MACROPAY RIO BRAVO MI TIENDA DEL AHORRO,2026,febrero,14,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,enero,13,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1772,MACROPAY TORREON CENTRO,2026,febrero,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,febrero,4,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1859,MACROPAY SAN PEDRO COAHUILA CENTRO,2026,febrero,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1904,MACROPAY MATAMOROS CENTRO ABASOLO,2026,mayo,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1904,MACROPAY MATAMOROS CENTRO ABASOLO,2026,junio,29,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,febrero,13,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,febrero,19,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1923,MACROPAY SALTILLO SENDERO SUR LE7-9,2026,marzo,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1924,MACROPAY STA CATARINA SENDERO LC08,2026,mayo,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,marzo,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,abril,10,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SALTILLO,1927,MACROPAY MATAMOROS PATIO L25C,2026,abril,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1415,MACROPAY SALAMANCA PLAZA VIA ALTA L1018A,2026,mayo,12,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1522,MACROPAY SLP HIDALGO,2026,febrero,4,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1530,MACROPAY IRAPUATO FRAGARIA LB05,2026,junio,6,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1615,MACROPAY SLP CITADINA SOLEDAD LP40,2026,enero,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1615,MACROPAY SLP CITADINA SOLEDAD LP40,2026,febrero,2,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1615,MACROPAY SLP CITADINA SOLEDAD LP40,2026,febrero,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1615,MACROPAY SLP CITADINA SOLEDAD LP40,2026,junio,11,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1753,MACROPAY TAMPICO CENTRO ADUANA,2026,febrero,21,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,enero,19,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1837,MACROPAY SOLEDAD DE GRACIANO CENTRO,2026,julio,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,2026,enero,24,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1855,MACROPAY SAN LUIS DE LA PAZ CENTRO,2026,julio,17,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,5,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,enero,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,febrero,11,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,12,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,abril,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,mayo,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,junio,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,junio,30,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1857,MACROPAY AGUASCALIENTES V ASUNCION,2026,agosto,1,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,febrero,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,abril,11,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,abril,25,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,mayo,5,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,mayo,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,junio,18,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,junio,27,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1886,MACROPAY FRESNILLO CENTRO,2026,julio,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1888,CD MANTE CENTRO,2026,mayo,3,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,enero,23,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS SAN LUIS,1912,SAN LUIS POTOSI FUNDADORES,2026,febrero,15,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS TAB PXGL,1094,MACROPAY MACUSPANA MIGUEL H 332,2026,mayo,26,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS TAB PXGL,1105,MACROPAY COMITAN SUR ORIENTE,2026,mayo,16,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,mayo,22,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS TAB PXGL,1114,MACROPAY PARAISO OCAMPO,2026,mayo,28,1
BODESA,"MOTO BDS STARK 250CC, ROJO",108726001,CEDIS TAB PXGL,1125,MACROPAY CUNDUACAN CENTRAL,2026,febrero,18,1
